position,artist,title,year,youtube_link,spotify_link,base_year
487,Duffy,Mercy,2008,https://www.youtube.com/watch?v=y7ZEVA5dy-Y,https://open.spotify.com/track/1zusIxNqJu8i4g6P6hJ2Qa,2025
488,Hannah Mae,Waterdicht,2023,https://www.youtube.com/watch?v=uINQpvQGDXo,https://open.spotify.com/track/7flLhzZtbPYAKRSbBrn69x,2025
489,Ne-Yo,Miss Independent,2008,https://www.youtube.com/watch?v=k6M5C-oKw9k,https://open.spotify.com/track/1yJ5fyqBusR7Verj8JGsKV,2025
490,Chainsmokers & Halsey,Closer,2016,https://www.youtube.com/watch?v=PT2_F-1esPk,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2025
491,Caro Emerald,A Night Like This,2009,https://www.youtube.com/watch?v=74LXx0wSqMI,https://open.spotify.com/track/7GuUxb5wmThI2YwksTG0OY,2025
492,Bastille,Things We Lost In The Fire,2013,https://www.youtube.com/watch?v=MGR4U7W1dZU,https://open.spotify.com/track/3pm1X3oQBKQ4vcp3i9PWRg,2025
493,Swedish House Mafia & Pharrell Williams,One (Your Name),2010,https://www.youtube.com/watch?v=PkQ5rEJaTmk,https://open.spotify.com/track/1qZMPmpD1jDcOA7gZ6TCde,2025
494,Keane,Bend And Break,2005,https://www.youtube.com/watch?v=50LOhILlLMQ,https://open.spotify.com/track/1hoyGI5Hj81BT7Rkb9uXGF,2025
495,Selena Gomez & Marshmello,Wolves,2017,https://www.youtube.com/watch?v=cH4E_t3m3xM,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,2025
496,Post Malone & Morgan Wallen,I Had Some Help,2024,https://www.youtube.com/watch?v=4QIZE708gJ4,https://open.spotify.com/track/7221xIgOnuakPdLqT0F3nP,2025
497,Justin Timberlake,What Goes Around... Comes Around,2007,https://www.youtube.com/watch?v=IC8qPpnD0uE,https://open.spotify.com/track/0R03f3Axt495bkgGhivLEe,2025
498,Mike Posner,I Took A Pill In Ibiza (SeeB Remix),2015,https://www.youtube.com/watch?v=foE1mO2yM04,https://open.spotify.com/track/0vbtURX4qv1l7besfwmnD8,2025
499,Tokio Hotel,Monsoon,2007,https://www.youtube.com/watch?v=Le_IyYLrUtQ,https://open.spotify.com/track/5K9orY7STBuMQvDno0CqTz,2025
500,Meghan Trainor,All About That Bass,2014,https://www.youtube.com/watch?v=7PCkvCPvDXk,https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7,2025
501,Racoon,Het Is Al Laat Toch,2020,https://www.youtube.com/watch?v=JSEAKcKP6wA,https://open.spotify.com/track/5OhjkylPjKnmR7I2gnVNwz,2025
502,Will.I.Am & Britney Spears,Scream And Shout,2012,https://www.youtube.com/watch?v=kYtGl1dX5qI,https://open.spotify.com/track/2iJuuzV8P9Yz0VSurttIV5,2025
503,Sheppard,Coming Home,2017,https://www.youtube.com/watch?v=LyxFt9ecT28,https://open.spotify.com/track/2MKXUXZIViCGpoFyysFpoj,2025
504,BeyoncÃ©,Love On Top,2011,https://www.youtube.com/watch?v=Ob7vObnFUJc,https://open.spotify.com/track/1z6WtY7X4HQJvzxC4UgkSf,2025
505,U2,City Of Blinding Lights,2005,https://www.youtube.com/watch?v=8xQOb51qZ-c,https://open.spotify.com/track/79IdR1nm1wuCVbmGbICrfq,2025
506,LMFAO,Sexy And I Know It,2011,https://www.youtube.com/watch?v=wyx6JDQCslE,https://open.spotify.com/track/70Vdd1gx5tn84jkAU31ASv,2025
507,Lady GaGa,Million Reasons,2016,https://www.youtube.com/watch?v=en2D_5TzXCA,https://open.spotify.com/track/7dZ1Odmx9jWIweQSatnRqo,2025
508,Dua Lipa,Love Again,2021,https://www.youtube.com/watch?v=BC19kwABFwc,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB,2025
509,Gers Pardoel,Ik Neem Je Mee,2011,https://www.youtube.com/watch?v=UyTazPPWIKk,https://open.spotify.com/track/4RxzgZMbYLLnLYaW00Wv4q,2025
510,RondÃ©,Love Myself,2022,https://www.youtube.com/watch?v=eZqZrWyTjCM,https://open.spotify.com/track/5Am2EEo5ySSB4jpLo1Mbc2,2025
511,Black Eyed Peas,Don't Phunk With My Heart,2005,https://www.youtube.com/watch?v=P4Bda6_usuc,https://open.spotify.com/track/5MzjQ95rdB2xt9DNa2IzaC,2025
512,Sam Hunt,Take Your Time,2015,https://www.youtube.com/watch?v=iXi6IHFHeIA,https://open.spotify.com/track/6DEaND0SHv3sC11xobZLiy,2025
513,Calvin Harris,Feel So Close,2011,https://www.youtube.com/watch?v=dGghkjpNCQ8,https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc,2025
514,ZoÃ« Livay & Snelle,Ik Zing,2025,https://www.youtube.com/watch?v=UxjOyE5GUc0,https://open.spotify.com/track/0fROjdyTv6S6E65qpQfwHa,2025
515,Weeknd,Save Your Tears,2020,https://www.youtube.com/watch?v=XXYlFuWEuKI,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,2025
516,Imagine Dragons,Natural,2018,https://www.youtube.com/watch?v=0I647GU3Jsc,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2025
517,TiÃ«sto & Ava Max,The Motto,2021,https://www.youtube.com/watch?v=1_4ELAxKrDc,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,2025
518,Lil Wayne & Bruno Mars,Mirror,2012,https://www.youtube.com/watch?v=OZLUa8JUR18,https://open.spotify.com/track/5Me1gCGtrfEJvkpqoX43HK,2025
519,Alex Warren,Before You Leave Me,2024,https://www.youtube.com/watch?v=0CzEr7YT5oI,https://open.spotify.com/track/7qoxdajngC0j9VXrcnephA,2025
520,Jaap Reesema,Mijn Kleine Presidentje,2022,https://www.youtube.com/watch?v=F0G6Gt9WXxE,https://open.spotify.com/track/5Vrrxddu2CDh1wfysRPZJZ,2025
521,Red Hot Chili Peppers,Dani California,2006,https://www.youtube.com/watch?v=Sb5aq5HcS1A,https://open.spotify.com/track/10Nmj3JCNoMeBQ87uw5j8k,2025
522,Jessie J & B.o.B,Price Tag,2011,https://www.youtube.com/watch?v=qMxX-QOV9tI,https://open.spotify.com/track/2fTsFCKRFQ5M0igJgabnLA,2025
523,Purple Disco Machine & Sophie & The Giants,In The Dark,2022,https://www.youtube.com/watch?v=ZDrlmlzY7cE,https://open.spotify.com/track/52qTK7CEx1Vso4Evkx6ZCM,2025
524,Diggy Dex & JW Roy,Treur Niet (Ode Aan Het Leven),2015,https://www.youtube.com/watch?v=JDd_BRlevbE,https://open.spotify.com/track/11iIeclbEWUhkmLArE9Hr0,2025
525,P!nk,Sober,2008,https://www.youtube.com/watch?v=nJ3ZM8FDBlg,https://open.spotify.com/track/432fRHq6vKAP11oUDYDPiY,2025
526,Ariana Grande,No Tears Left To Cry,2018,https://www.youtube.com/watch?v=ffxKSjUwKdU,https://open.spotify.com/track/32VSdGCv8wkAjUkVha9YBf,2025
527,Coldplay,Higher Power,2021,https://www.youtube.com/watch?v=3lfnR7OhZY8,https://open.spotify.com/track/5YQO3hDaGadIfz0yEoYPdD,2025
528,Frans Duijts,Jij Denkt Maar Dat Je Alles Mag Van Mij,2008,https://www.youtube.com/watch?v=FG0xcKzMUds,https://open.spotify.com/track/1kETZmApc3IVzTLC4b886n,2025
529,Jess Glynne,Hold My Hand,2015,https://www.youtube.com/watch?v=cLyUcAUMmMY,https://open.spotify.com/track/1eOJAiCKFuMda0fPRvjcuc,2025
530,Dean Lewis,Trust Me Mate,2023,https://www.youtube.com/watch?v=NRL-Dxybo_A,https://open.spotify.com/track/2wWX4sZGZNc7lA594ZOhP7,2025
531,Pitbull,I Know You Want Me (Calle Ocho),2009,https://www.youtube.com/watch?v=hFoxg4IFtqc,https://open.spotify.com/track/5RzFJd6W40SDTyZkX6xx45,2025
532,Glass Animals,Heat Waves,2020,https://www.youtube.com/watch?v=mRD0-GxqHVo,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,2025
533,Cheryl Cole,Fight For This Love,2010,https://www.youtube.com/watch?v=4umc87T5UMs,https://open.spotify.com/track/33IQnmtJYjCcrvUUMQgi80,2025
534,Douwe Bob,Nothing To Lose,2024,https://www.youtube.com/watch?v=WRjRdT8HDOw,https://open.spotify.com/track/4FhKH5QIbjGnha0ZNAyYVt,2025
535,Will.I.Am & Eva Simons,This Is Love,2012,https://www.youtube.com/watch?v=9I9Ar6upx34,https://open.spotify.com/track/7IohFKIwrb75c4XaqX7WWo,2025
536,Guy Sebastian,Before I Go,2018,https://www.youtube.com/watch?v=2HwFh40PlE0,https://open.spotify.com/track/5vlTxb7BP5DWzpw8RgnzxR,2025
537,Katy Perry & Snoop Dogg,California Gurls,2010,https://www.youtube.com/watch?v=F57P9C4SAW4,https://open.spotify.com/track/6tS3XVuOyu10897O3ae7bi,2025
538,Mumford & Sons,Little Lion Man,2009,https://www.youtube.com/watch?v=lLJf9qJHR3E,https://open.spotify.com/track/6JnufVNLIO5F5Lk4sEVLeI,2025
539,Kris Kross Amsterdam & Inna,Queen Of My Castle,2024,https://www.youtube.com/watch?v=8DHU2NekfkY,https://open.spotify.com/track/5AkKovjix5SPXurPaV1p69,2025
540,OneRepublic,All The Right Moves,2010,https://www.youtube.com/watch?v=qrOeGCJdZe4,https://open.spotify.com/track/5XRHGXut00SrJUFmcn2lQF,2025
541,Willy William,Ego,2016,https://www.youtube.com/watch?v=iOxzG3jjFkY,https://open.spotify.com/track/7g3HQ4npoO3Zrp9Zia0J0E,2025
542,John Mayer,In The Blood,2017,https://www.youtube.com/watch?v=ob-jS7bqYgI,https://open.spotify.com/track/77Y57qRJBvkGCUw9qs0qMg,2025
543,Miley Cyrus,Party In The U.S.A.,2009,https://www.youtube.com/watch?v=M11SvDtPBhA,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr,2025
544,Nelly Furtado & Timbaland,Promiscuous,2006,https://www.youtube.com/watch?v=0J3vgcE5i2o,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN,2025
545,Script,Breakeven,2008,https://www.youtube.com/watch?v=MzCLLHscMOw,https://open.spotify.com/track/285hMzLhJwHVLe9QT9qilk,2025
546,Calvin Harris & Ellie Goulding,Miracle,2023,https://www.youtube.com/watch?v=961v0E3b01g,https://open.spotify.com/track/5eTaQYBE1yrActixMAeLcZ,2025
547,Kenny B,Parijs,2015,https://www.youtube.com/watch?v=jlHZ_Z8sUMs,https://open.spotify.com/track/4CH8nmzGgqd4sokxN7dacs,2025
548,Maroon 5,Makes Me Wonder,2007,https://www.youtube.com/watch?v=sAebYQgy4n4,https://open.spotify.com/track/3PNOYDruQplC92lNc7mE9W,2025
549,Niall Horan,Flicker,2017,https://www.youtube.com/watch?v=BUaLnDL3f-M,https://open.spotify.com/track/5BpmwiKR6ns1EtfCQRpNUc,2025
550,Icona Pop & Charli XCX,I Love It,2013,https://www.youtube.com/watch?v=UxxajLWwzqY,https://open.spotify.com/track/2U8NXPTXZWG2O0ye2sYRiH,2025
551,Chris Brown,With You,2008,https://www.youtube.com/watch?v=nmjdaBaZe8Y,https://open.spotify.com/track/5Lgcn7u07bHuqbOtXkN62u,2025
552,5 Seconds Of Summer,She Looks So Perfect,2014,https://www.youtube.com/watch?v=X2BYmmTI04I,https://open.spotify.com/track/1CQ2cMfrmFM1YdfmjENKVE,2025
553,Stef Ekkel & RenÃ© Karst,Liever Te Dik In De Kist...,2016,https://www.youtube.com/watch?v=eg8YHJmmLfc,https://open.spotify.com/track/2rKFSvEBn6lPmkrCKeXUQq,2025
554,James Morrison & Nelly Furtado,Broken Strings,2008,https://www.youtube.com/watch?v=26PAgklYYvo,https://open.spotify.com/track/6jBUP2KCe821yqf1hiBqPR,2025
555,Martin Garrix & Dua Lipa,Scared To Be Lonely,2017,https://www.youtube.com/watch?v=e2vBLd5Egnk,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2025
556,MaÃ®tre Gims,J'me Tire,2013,https://www.youtube.com/watch?v=F_rEHfLgdcY,https://open.spotify.com/track/4w47YE9rjhmZUdtZjSCb82,2025
557,Lily Allen,Fuck You,2009,https://www.youtube.com/watch?v=yFE6qQ3ySXE,https://open.spotify.com/track/5st5644IlBmKiiRE73UsoZ,2025
558,Adele,Water Under The Bridge,2015,https://www.youtube.com/watch?v=l8djdhhFuxo,https://open.spotify.com/track/7xfzwPasShmaPL7gB7va3J,2025
559,Pussycat Dolls & Snoop Dogg,Buttons,2006,https://www.youtube.com/watch?v=VCLxJd1d84s,https://open.spotify.com/track/5AO8v8yr6eXj0zA9vNlKJk,2025
560,Matt Simons,With You,2013,https://www.youtube.com/watch?v=xe6nWYZDJ9A,https://open.spotify.com/track/21YWbLRtyRJl9PAtxUkDEf,2025
561,Davina Michelle,Beat Me,2020,https://www.youtube.com/watch?v=MeF_inqbbdo,https://open.spotify.com/track/14gRdLQLwq1qn9chxmAEBY,2025
562,Joe Stagiair Van De Show,Ja Jij,2022,https://www.youtube.com/watch?v=qWuxcvjXBG0,https://open.spotify.com/track/4F9t6fRdwW07KU9A8kbGJP,2025
563,Green Day,21 Guns,2009,https://www.youtube.com/watch?v=r00ikilDxW4,https://open.spotify.com/track/64yrDBpcdwEdNY9loyEGbX,2025
564,Rihanna,California King Bed,2011,https://www.youtube.com/watch?v=nhBorPm6JjQ,https://open.spotify.com/track/0uIGzK6ukV0A5yWoCxPkRL,2025
565,Axwell & Ingrosso,More Than You Know,2017,https://www.youtube.com/watch?v=GsF05B8TFWg,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP,2025
566,Ilse DeLange,Miracle,2008,https://www.youtube.com/watch?v=hOjFQCGKDZA,https://open.spotify.com/track/6XnkTsV9oWE72MnQmZagZs,2025
567,Kesha,TiK ToK,2009,https://www.youtube.com/watch?v=iP6XpLQM2Cs,https://open.spotify.com/track/0HPD5WQqrq7wPWR7P7Dw1i,2025
568,Luke Combs,Fast Car,2023,https://www.youtube.com/watch?v=kq6yGtEQlpU,https://open.spotify.com/track/1Lo0QY9cvc8sUB2vnIOxDT,2025
569,Armin Van Buuren,Blah Blah Blah,2018,https://www.youtube.com/watch?v=mfJhMfOPWdE,https://open.spotify.com/track/2xkrujtSjZz7EKAYGbIIzH,2025
570,Sam Smith,Stay With Me,2014,https://www.youtube.com/watch?v=pB-5XG-DbAA,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt,2025
571,Guillermo & Tropical Danny,Toppertje!,2006,https://www.youtube.com/watch?v=Ktk1Lj5e18Y,https://open.spotify.com/track/4FZ77tcpweEm5dplUn9IoM,2025
572,OneRepublic,Run,2021,https://www.youtube.com/watch?v=TKkcsmvYTw4,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw,2025
573,Fray,How To Save A Life,2005,https://www.youtube.com/watch?v=cjVQ36NhbMk,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,2025
574,BeyoncÃ©,Run The World (Girls),2011,https://www.youtube.com/watch?v=VBmMU_iwe6U,https://open.spotify.com/track/1uXbwHHfgsXcUKfSZw5ZJ0,2025
575,George Ezra,Green Green Grass,2022,https://www.youtube.com/watch?v=VQeW62X8rEA,https://open.spotify.com/track/3rk4aJ0vAj3cFUIQEeASkT,2025
576,Justin Bieber,What Do You Mean,2015,https://www.youtube.com/watch?v=DK_0jXPuIr0,https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs,2025
577,Lana Del Rey,Video Games,2011,https://www.youtube.com/watch?v=cE6wxDqdOV0,https://open.spotify.com/track/0fBSs3fRoh1yJcne77fdu9,2025
578,Madonna & Justin Timberlake & Timbaland,4 Minutes,2008,https://www.youtube.com/watch?v=aAQZPBwz2CI,https://open.spotify.com/track/1oHClQEgDmmbcEx12Kc5nZ,2025
579,BlÃ¸f,Later Als Ik Groter Ben,2012,https://www.youtube.com/watch?v=nx4x1-5V01g,https://open.spotify.com/track/1a4Dt4M67sEiBLiKyICptE,2025
580,Zayn & Taylor Swift,I Don't Wanna Live Forever,2016,https://www.youtube.com/watch?v=7F37r50VUTQ,https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y,2025
581,Train,50 Ways To Say Goodbye,2012,https://www.youtube.com/watch?v=GSBFehvLJDc,https://open.spotify.com/track/2NniAhAtkRACaMeYt48xlD,2025
582,Lil' Kleine & Ronnie Flex,Drank & Drugs,2015,https://www.youtube.com/watch?v=_swivbEsD50,https://open.spotify.com/track/4rHIGjDTXXL9Eudf3YF036,2025
583,Cian Ducrot,I'll Be Waiting,2022,https://www.youtube.com/watch?v=VqXYVrsMGnk,https://open.spotify.com/track/2nRaAETFbe39JVCFSVDkcc,2025
584,Shakira & Alejandro Sanz,La Tortura,2005,https://www.youtube.com/watch?v=Dsp_8Lm1eSk,https://open.spotify.com/track/5BSclXJTa9B0iURhUjZo50,2025
585,Sven Versteeg & Likke PÃªhp,Blikkendag,2024,https://www.youtube.com/watch?v=8P_aWgpSb6Y,https://open.spotify.com/track/3HcIbVeDYLg8u2DiqM4zuT,2025
586,Fergie,Big Girls Don't Cry,2007,https://www.youtube.com/watch?v=agrXgrAgQ0U,https://open.spotify.com/track/6dgWWAs5yhWPOtvE1zuoQ1,2025
587,Calvin Harris,Summer,2014,https://www.youtube.com/watch?v=ebXbLfLACGM,https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05,2025
588,DNCE,Cake By The Ocean,2015,https://www.youtube.com/watch?v=vWaRiD5ym74,https://open.spotify.com/track/76hfruVvmfQbw0eYn1nmeC,2025
589,Akon,Lonely,2005,https://www.youtube.com/watch?v=6EEW-9NDM5k,https://open.spotify.com/track/4v7DCN09hgXkKazefkznDQ,2025
590,Shawn Mendes,In My Blood,2018,https://www.youtube.com/watch?v=36tggrpRoTI,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,2025
591,Lady GaGa,Paparazzi,2009,https://www.youtube.com/watch?v=d2smz_1L2_0,https://open.spotify.com/track/02XnQdf7sipaKBBHixz3Zp,2025
592,AndrÃ© Hazes & Gerard Joling,Blijf Bij Mij (Dit Zijn Voor Mij De Allermooiste Uren),2007,https://www.youtube.com/watch?v=x_h-cUO7h8A,https://open.spotify.com/track/64oYKFRtyURavkM27jnXtw,2025
593,Disturbed,The Sound Of Silence (Cyril Remix),2024,https://www.youtube.com/watch?v=uIBJJ3M76Mg,https://open.spotify.com/track/3XDw6vticjKVQJtLkURlAX,2025
594,K'naan,Wavin' Flag (Celebration Mix),2010,https://www.youtube.com/watch?v=WTJSt4wP2ME,https://open.spotify.com/track/6WFQsZZa81anp9BkqZMyTb,2025
595,Tom Walker,Leave A Light On,2018,https://www.youtube.com/watch?v=nqnkBdExjws,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W,2025
596,Jeckyll & Hyde,Freefall,2007,https://www.youtube.com/watch?v=tfIZKRdXKks,https://open.spotify.com/track/17Ph3lPJTrq5t7esgouyFv,2025
597,Harry Styles,Adore You,2019,https://www.youtube.com/watch?v=VF-r5TtlT9w,https://open.spotify.com/track/1M4qEo4HE3PRaCOM7EXNJq,2025
598,Guus Meeuwis,Proosten,2007,https://www.youtube.com/watch?v=yiSCsrR_Gnc,https://open.spotify.com/track/5bPXGYhn9oWUgU8aLusjgf,2025
599,Avicii & Chris Martin,Heaven,2019,https://www.youtube.com/watch?v=fqzhtvLWefA,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ,2025
600,Travie McCoy & Bruno Mars,Billionaire,2010,https://www.youtube.com/watch?v=8aRor905cCw,https://open.spotify.com/track/2M9ULmQwTaTGmAdXaXpfz5,2025
601,Krezip,All My Life,2007,https://www.youtube.com/watch?v=fly8mmhgHN0,https://open.spotify.com/track/5A5RoEPhOr4TzKA2dRxNl0,2025
602,David Guetta & Rihanna,Who's That Chick,2010,https://www.youtube.com/watch?v=EAc4zHEDd7o,https://open.spotify.com/track/7e1h7rqNB0BBC2fUuWEEFe,2025
603,Kensington,What Lies Ahead,2019,https://www.youtube.com/watch?v=IH77eOyV95o,https://open.spotify.com/track/32Ax02s5X3L4oSpUna0hRi,2025
604,Opposites & Mr. Probz,Sukkel Voor De Liefde,2013,https://www.youtube.com/watch?v=5T4OewacXj8,https://open.spotify.com/track/0XMk2QBBZKmfNBI6LRBoDX,2025
605,Coldplay,Magic,2014,https://www.youtube.com/watch?v=Qtb11P1FWnc,https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns,2025
606,Alan Walker & Ava Max,Alone (Part II),2019,https://www.youtube.com/watch?v=HhjHYkPQ8F0,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,2025
607,Glee Cast,Don't Stop Believin',2009,https://www.youtube.com/watch?v=kNw38HBDkOo,https://open.spotify.com/track/6rjnRocdCULjLF61x2NR5e,2025
608,Alvaro Soler,El Mismo Sol,2015,https://www.youtube.com/watch?v=aNHwNreDp3A,https://open.spotify.com/track/457TKuu9ncfE2cusAqO6Ru,2025
609,Ed Sheeran,Overpass Graffiti,2021,https://www.youtube.com/watch?v=k6ZoE4RrcDs,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3,2025
610,Usher & Pitbull,DJ Got Us Fallin' In Love,2010,https://www.youtube.com/watch?v=C-dvTjK_07c,https://open.spotify.com/track/4356Typ82hUiFAynbLYbPn,2025
611,Niall Horan,Too Much To Ask,2017,https://www.youtube.com/watch?v=ljXSjIph5ZM,https://open.spotify.com/track/39jXnbACjiaiTwwhsr5sY5,2025
612,Antoon,Hallo,2022,https://www.youtube.com/watch?v=8EAUAGtTclo,https://open.spotify.com/track/7GwNDFyxvpHAd4l1IfUDmr,2025
613,Gavin DeGraw,I Don't Want To Be,2005,https://www.youtube.com/watch?v=8gFCW3PHBws,https://open.spotify.com/track/1ccNXmmgYnajJ8ulYYEK9Y,2025
614,Lost Frequencies & Tom Odell,Black Friday (Pretty Like The Sun),2024,https://www.youtube.com/watch?v=vRLQQJtKEbs,https://open.spotify.com/track/4MSj19TwYBLgDFj3ddEeco,2025
615,Taio Cruz & Ludacris,Break Your Heart,2009,https://www.youtube.com/watch?v=y_SI2EDM6Lo,https://open.spotify.com/track/4Oqg0RD3ywUXEtt7seShF0,2025
616,Belle Perez,El Mundo Bailando,2006,https://www.youtube.com/watch?v=GxruttE5SDY,https://open.spotify.com/track/2ZeMMu0zwUoNOuc0SxWaer,2025
617,Lewis Capaldi,Wish You The Best,2023,https://www.youtube.com/watch?v=QZLxVvLyKTo,https://open.spotify.com/track/3gdPwk2wyOXNRnTA1KXnEr,2025
618,Mohombi,Bumpy Ride,2010,https://www.youtube.com/watch?v=G2RCCDSBEGk,https://open.spotify.com/track/71R6zJsrF3ffc3TBFHfivX,2025
619,Will And The People,Lion In The Morning Sun,2012,https://www.youtube.com/watch?v=y8wa8jBdphs,https://open.spotify.com/track/5uO70qQnUb6FEK16ETi3Vy,2025
620,Clean Bandit & Zara Larsson,Symphony,2017,https://www.youtube.com/watch?v=aatr_2MstrI,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2025
621,Nielson,Beauty & De Brains,2012,https://www.youtube.com/watch?v=hn3UxmWPQzM,https://open.spotify.com/track/20BsfFCTUOwiWzzhsAoKW5,2025
622,Kane,No Surrender,2009,https://www.youtube.com/watch?v=P5miqJhGMkw,https://open.spotify.com/track/5h6n6r5ff3uTirL8IJ0OYf,2025
623,Miley Cyrus,End Of The World,2025,https://www.youtube.com/watch?v=CXBFU97X61I,https://open.spotify.com/track/5SxahezRlC0saXbCALfB7c,2025
624,Daddy Yankee,Gasolina,2005,https://www.youtube.com/watch?v=XtPY5kxjCWo,https://open.spotify.com/track/228BxWXUYQPJrJYHDLOHkj,2025
625,Rudimental & John Newman,Feel The Love,2012,https://www.youtube.com/watch?v=oABEGc8Dus0,https://open.spotify.com/track/0k73nWaD6RPx2sHFEkGPcn,2025
626,Damaru & Jan Smit,Mi Rowsu (Tuintje In Mijn Hart),2009,https://www.youtube.com/watch?v=JGsGAJIYDRo,https://open.spotify.com/track/05J6QOLjrigdHVyM6ZgiU7,2025
627,Enrique Iglesias,Can You Hear Me,2008,https://www.youtube.com/watch?v=sKwG5SM8sKk,https://open.spotify.com/track/5LeGRlEBxdkIaU2hlCCIA2,2025
628,Mark Ambor,Good To Be,2023,https://www.youtube.com/watch?v=qd2rbjAPiKE,https://open.spotify.com/track/0rdGHLnsyAdnLcO4rz5sMK,2025
629,Pitbull & Christina Aguilera,Feel This Moment,2013,https://www.youtube.com/watch?v=5jlI4uzZGjU,https://open.spotify.com/track/0Hf4aIJpsN4Os2f0y0VqWl,2025
630,Adele,All I Ask,2015,https://www.youtube.com/watch?v=jb5g4UFHmfQ,https://open.spotify.com/track/6DEMMeWXfmFAXgDUMMzeg6,2025
631,Flemming & ZoÃ« Tauran & Ronnie Flex,Alles Op Gevoel,2024,https://www.youtube.com/watch?v=0v2HRgKx41M,https://open.spotify.com/track/2hCc09htDSAQobdmbYWryY,2025
632,Years & Years,King,2015,https://www.youtube.com/watch?v=g_uoH6hJilc,https://open.spotify.com/track/3AeicLnm55RqcXGBKYQolM,2025
633,Bob Sinclar & Goleo VI & Gary Nesta Pine,Love Generation,2005,https://www.youtube.com/watch?v=quUTJXPH55Y,https://open.spotify.com/track/7M13FwBAKWNa2jqcZeUhL6,2025
634,Kraantje Pappie & Joshua Nolet,Liefde In De Lucht,2018,https://www.youtube.com/watch?v=5U-HAFqVulc,https://open.spotify.com/track/0jRdDTDXuDEwTQ78svtNDH,2025
635,Daniel Powter,Bad Day,2005,https://www.youtube.com/watch?v=gH476CxJxfg,https://open.spotify.com/track/0mUyMawtxj1CJ76kn9gIZK,2025
636,Dua Lipa,New Rules,2017,https://www.youtube.com/watch?v=k2qgadSvNyU,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2025
637,Noah Kahan & Julia Michaels,Hurt Somebody,2018,https://www.youtube.com/watch?v=ZdsER1S3t8k,https://open.spotify.com/track/2Zg0aB5oVQlbQE1vzQmIIY,2025
638,Flo Rida & Kesha,Right Round,2009,https://www.youtube.com/watch?v=CcCw1ggftuQ,https://open.spotify.com/track/3GpbwCm3YxiWDvy29Uo3vP,2025
639,One Direction,You & I,2013,https://www.youtube.com/watch?v=_kqQDCxRCzM,https://open.spotify.com/track/2afCBiru10AFckfOa49wIa,2025
640,Ofenbach & Norma Jean Martine,Overdrive,2023,https://www.youtube.com/watch?v=1sM89qLmd9Y,https://open.spotify.com/track/3bK1zVFBKIzYjmptmI4NsJ,2025
641,Wolter Kroes,Viva Hollandia,2008,https://www.youtube.com/watch?v=xnP4O-pG1kU,https://open.spotify.com/track/0VCYoWWceUxg1jRwlPMBbv,2025
642,Charlie Puth,Attent!on,2017,https://www.youtube.com/watch?v=nfs8NYg7yQM,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50,2025
643,Within Temptation,Memories,2005,https://www.youtube.com/watch?v=gsQIOgkZt68,https://open.spotify.com/track/5qOA9jbfWAtxOJ8zY1ReYf,2025
644,Suzan & Freek,Ken Je Dat Gevoel,2025,https://www.youtube.com/watch?v=7TITlXDhjZ4,https://open.spotify.com/track/1nzVNvN2bLkN8AMjfTxvTT,2025
645,Ne-Yo,Closer,2008,https://www.youtube.com/watch?v=z_aC5xPQ2f4,https://open.spotify.com/track/0GX5oOKtU0nnx5OkhenW2i,2025
646,Di-Rect,How My Heart Was Won,2023,https://www.youtube.com/watch?v=2MOEObuaBWk,https://open.spotify.com/track/7aI0nca5m0wSGYcBdwRL8r,2025
647,Jonas Brothers,Only Human,2019,https://www.youtube.com/watch?v=kBNt8hYvn8A,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2025
