artist,title,year,base_year,youtube_link
Wim De Craene,Marcellino,1976,2017,https://www.youtube.com/watch?v=E0FawKnXKP8
Garbage,Only Happy When It Rains,1996,2017,https://www.youtube.com/watch?v=GpBFOJ3R0M4
War On Drugs,Thinking Of A Place (Album Version),2017,2018,https://www.youtube.com/watch?v=TeaDE1magRk&pp=0gcJCRsBo7VqN5tD
Elvis Presley,Always On My Mind,1972,2018,https://www.youtube.com/watch?v=ZotVMxuXBo0
Angelo Branduardi,La Pulce d'Acqua,1977,2018,https://www.youtube.com/watch?v=4vxfgv8hXJY
Brassers,En Toen Was Er Niets Meer,1980,2018,https://www.youtube.com/watch?v=EtG5XLSLOEo
Guns N' Roses,November Rain,1991,2018,https://www.youtube.com/watch?v=8SbUC-UaAxE
Chuck Berry,Roll Over Beethoven,1956,2018,https://www.youtube.com/watch?v=EOrMg3pY7hw
Adamo,"Vous Permettez, Monsieur",1963,2018,https://www.youtube.com/watch?v=7jECVTHcP00
Adamo,C'est Ma Vie,1975,2018,https://www.youtube.com/watch?v=WXBKIsFeGNA
Lloyd Cole & The Commotions,Rattlesnakes,1984,2018,https://www.youtube.com/watch?v=gSc46sEZdl4
Beatles,Nowhere Man,1965,2018,https://www.youtube.com/watch?v=8scSwaKbE64
Tamino,Habibi,2017,2018,https://www.youtube.com/watch?v=Ne0KYyGEBFc
Wallace Collection,Daydream,1969,2018,https://www.youtube.com/watch?v=_wFMY0r7X-w
Neil Young,"My My, Hey Hey (Out Of The Blue)",1979,2018,https://www.youtube.com/watch?v=i6RZY4Ar3fw
France Gall,Évidemment,1987,2018,https://www.youtube.com/watch?v=eXsox2-70VE
War On Drugs,Red Eyes,2014,2018,https://www.youtube.com/watch?v=1LmX5c7HoUw
Janis Joplin,Cry Baby,1971,2018,https://www.youtube.com/watch?v=VfGSd-tikH4
Bram Vermeulen,De Wedstrijd,1991,2018,https://www.youtube.com/watch?v=-Tw2Y4j8ruI
Red Zebra,I Can't Live In A Living Room,1980,2018,https://www.youtube.com/watch?v=Q-KtPfHIp-0
Rage Against The Machine,Killing In The Name,1992,2018,https://www.youtube.com/watch?v=bWXazVhlyxQ
Zjef Vanuytsel,Ik Weet Wel Mijn Lief,1970,2018,https://www.youtube.com/watch?v=hB_7xF7PkZI
Bob Dylan,Mr. Tambourine Man,1965,2018,https://www.youtube.com/watch?v=oecX_1pqxk0
Queen,Innuendo,1990,2018,https://www.youtube.com/watch?v=g2N0TkfrQhY
Bruce Springsteen,Glory Days,1985,2018,https://www.youtube.com/watch?v=6vQpW9XRiyM
Chuck Berry,Carol,1958,2018,https://www.youtube.com/watch?v=Z22T2jtu2ps&pp=0gcJCfwAo7VqN5tD
Pink Floyd,Hey You,1979,2018,https://www.youtube.com/watch?v=TFjmvfRvjTc
Editors,Smokers Outside The Hospital Doors,2007,2018,https://www.youtube.com/watch?v=JhvAOt43p_g
Righteous Brothers,Unchained Melody,1965,2018,https://www.youtube.com/watch?v=IYj2hex99gY
US 3,Cantaloop,1992,2018,https://www.youtube.com/watch?v=JwBjhBL9G6U
John Miles,Music,1976,2018,https://www.youtube.com/watch?v=lAsvjVx-Mg4
Bryan Ferry,Don't Stop The Dance,1985,2018,https://www.youtube.com/watch?v=XjhTHQhJLxs
Yes,Wonderous Stories,1977,2018,https://www.youtube.com/watch?v=9-BMlq_zyko
John Lennon,Woman,1981,2018,https://www.youtube.com/watch?v=ZhfWiU8wGCc
Scooter,You,1981,2018,https://www.youtube.com/watch?v=kfEqnsbsL4A
Nick Cave & The Bad Seeds,Push The Sky Away,2013,2018,https://www.youtube.com/watch?v=TJZDyIz-0lk
Simple Minds,Someone Somewhere (In Summertime),1982,2018,https://www.youtube.com/watch?v=RUedmyr2G0M
Elton John,Candle In The Wind,1973,2018,https://www.youtube.com/watch?v=NoOhnrjdYOc
Warren Zevon,Roland The Headless Thompson Gunner,1977,2018,https://www.youtube.com/watch?v=wRWCK9zGynA
Pebbles,Seven Horses In The Sky,1969,2018,https://www.youtube.com/watch?v=yvPnv6iPL0o
Dire Straits,Your Latest Trick,1985,2018,https://www.youtube.com/watch?v=AKiVttFnqkY
Ralph McTell,Streets Of London,1968,2018,https://www.youtube.com/watch?v=DiWomXklfv8
Bruce Springsteen,Tougher Than The Rest,1987,2018,https://www.youtube.com/watch?v=_91hNV6vuBY
Clouseau,Nobelprijs,1996,2018,https://www.youtube.com/watch?v=i8Ws-5GnRto
Dirk Blanchart,Fool Yourself Forever,1985,2018,https://www.youtube.com/watch?v=kCAW65woWE0
Claude François,Comme d'Habitude,1967,2018,https://www.youtube.com/watch?v=w22haP4hgsQ
Adamo,Quand Les Roses,1964,2018,https://www.youtube.com/watch?v=xYQNDEYxung
Kreuners,Ik Wil Je,1990,2018,https://www.youtube.com/watch?v=F6CIlxDryJY
Raymond Van Het Groenewoud,In M'n Hoofd,1998,2018,https://www.youtube.com/watch?v=9ZRDFkVV6Wk
Bob Dylan,Lay Lady Lay,1969,2018,https://www.youtube.com/watch?v=LhzEsb2tNbI
Bob Dylan,Simple Twist Of Fate,1975,2018,https://www.youtube.com/watch?v=sGnhyoP_DSc
Gilbert Bécaud,l'Important C'est La Rose,1967,2018,https://www.youtube.com/watch?v=m4Lh8dm00lo
David Bowie,Fashion,1980,2018,https://www.youtube.com/watch?v=F-z6u5hFgPk
Dionne Warwick,Walk On By,1964,2018,https://www.youtube.com/watch?v=vsGsCvJWEo8
Paolo Conte,Via Con Me,1981,2018,https://www.youtube.com/watch?v=0o_rGhcBgME
Tom Waits,Ol' 55,1973,2018,https://www.youtube.com/watch?v=BeeK37wrBDQ
Stills Young Band,Long May You Run,1976,2018,https://www.youtube.com/watch?v=dVM8_jAL86w
Bruce Springsteen,Brilliant Disguise,1987,2018,https://www.youtube.com/watch?v=idnJnjV_8rg&pp=0gcJCdgAo7VqN5tD
Boudewijn De Groot,Een Wonderkind Van 50,1996,2018,https://www.youtube.com/watch?v=ZHkHeS5TeOI
Bob Dylan,Love Minus Zero-No Limit,1965,2018,https://www.youtube.com/watch?v=7ZzyRcySgK8
Wim Sonneveld,Het Dorp,1969,2018,https://www.youtube.com/watch?v=C8Ff5OEUzd8
Adele,Hello,2015,2018,https://www.youtube.com/watch?v=YQHsXMglC9A
Bazart,Goud,2015,2018,https://www.youtube.com/watch?v=pew1rERKHMo
Smiths,Girlfriend In A Coma,1987,2018,https://www.youtube.com/watch?v=3GhoWZ5qTwI
Jah Wobble & Jaki Liebezeit & Holger Czukay,How Much Are They,1981,2018,https://www.youtube.com/watch?v=cf78wo-ou2E
Joe Cocker,You Are So Beautiful,1974,2018,https://www.youtube.com/watch?v=WvAr9umnZ54
Everything But The Girl,Missing (Todd Terry Club Mix),1995,2018,https://www.youtube.com/watch?v=IAkY5m00rpY
Richard Thompson,1952 Vincent Black Lightning,1991,2018,https://www.youtube.com/watch?v=j0kJdrfzjAg
Velvet Underground,Pale Blue Eyes,1969,2018,https://www.youtube.com/watch?v=KisHhIRihMY
Zjef Vanuytsel,Tussen Antwerpen En Rotterdam,1978,2018,https://www.youtube.com/watch?v=3y8Vp1LGqbM
Ryan Adams & Emmylou Harris,Oh My Sweet Carolina,2000,2018,https://www.youtube.com/watch?v=G0mxD1ijX1c
Johnny Cash & June Carter,Jackson,1967,2018,https://www.youtube.com/watch?v=m67eqm0mNCQ
Rolling Stones,Wild Horses,1971,2018,https://www.youtube.com/watch?v=SQTHB4jM-KQ
Beatles,She Loves You,1963,2018,https://www.youtube.com/watch?v=nGbWU8S3vzs
Fleetwood Mac,Songbird,1977,2018,https://www.youtube.com/watch?v=wTi19MPOvDw
Hollies,The Air That I Breathe,1974,2018,https://www.youtube.com/watch?v=EozcNss6A8U
Elvis Presley,Return To Sender,1962,2018,https://www.youtube.com/watch?v=LZmUfUBqE-s
Therapy,Die Laughing,1994,2018,https://www.youtube.com/watch?v=pAFMRidb4kk
Axelle Red,Rouge Ardent,2013,2018,https://www.youtube.com/watch?v=hIjCUnzRY_8
Madness,Our House,1982,2018,https://www.youtube.com/watch?v=KwIe_sjKeAY
Lyle Lovett,Simple Song,1988,2018,https://www.youtube.com/watch?v=JXLYtAwUtzM
Rolling Stones,Mother's Little Helper,1966,2018,https://www.youtube.com/watch?v=x-zxBNz3XbM
Carole King,(You Make Me Feel Like) A Natural Woman,1971,2018,https://www.youtube.com/watch?v=KQXY8zwQgmc
Frank Sinatra,Strangers In The Night,1966,2018,https://www.youtube.com/watch?v=Fd_3EkGr0-4
George Michael,Freedom '90,1990,2018,https://www.youtube.com/watch?v=diYAc7gB-0A
Zager & Evans,In The Year 2525,1968,2018,https://www.youtube.com/watch?v=zKQfxi8V5FA
Roy Orbison,You Got It,1989,2018,https://www.youtube.com/watch?v=lvR1YgT7QYs
War On Drugs,Burning,2014,2018,https://www.youtube.com/watch?v=5RWdbicu3xM
Van Morrison,Dweller On The Threshold,1981,2018,https://www.youtube.com/watch?v=ZloyQxIqdBA
"Crosby, Stills, Nash & Young",Teach Your Children,1970,2018,https://www.youtube.com/watch?v=EkaKwXddT_I
John Lennon,Jealous Guy,1971,2018,https://www.youtube.com/watch?v=wADRRYNHhOA
Crowded House,Into Temptation,1989,2018,https://www.youtube.com/watch?v=j8U1gC2JilQ
Beatles,Michelle,1966,2018,https://www.youtube.com/watch?v=WoBLi5eE-wY
Elvis Costello,She,1999,2018,https://www.youtube.com/watch?v=O040xuq2FR0
Sade,The Sweetest Taboo,1985,2018,https://www.youtube.com/watch?v=kcPc18SG6uA
Beatles,Help!,1965,2018,https://www.youtube.com/watch?v=2Q_ZzBGPdqE
Who,Pinball Wizard,1969,2018,https://www.youtube.com/watch?v=hHc7bR6y06M
Neil Young,Pocahontas,1979,2018,https://www.youtube.com/watch?v=zVjcvPhl1cc
Hazel O'Connor,Will You,1980,2018,https://www.youtube.com/watch?v=Ou96vLl--e4
Fleetwood Mac,You Make Loving Fun,1978,2018,https://www.youtube.com/watch?v=uJo3Rq5Fubc
Simple Minds,Promised You A Miracle,1982,2018,https://www.youtube.com/watch?v=tX55HEX0hb0
Pixies,Gigantic,1988,2018,https://www.youtube.com/watch?v=xJncHEZ3URs
Melanie,Ruby Tuesday,1970,2018,https://www.youtube.com/watch?v=9alAuYr2g_8
Bob Dylan,"Oh, Sister",1975,2018,https://www.youtube.com/watch?v=Tc2NpNqDgPE
Doors,"Hello, I Love You, Won't You Tell Me Your Name",1968,2018,https://www.youtube.com/watch?v=8f1z-nHvt3c
Gerry Rafferty,Right Down The Line,1978,2018,https://www.youtube.com/watch?v=NSfOB8ANdWU
Traveling Wilburys,Handle With Care,1988,2018,https://www.youtube.com/watch?v=1o4s1KVJaVA
Johnny Cash,Man In Black,1971,2018,https://www.youtube.com/watch?v=oDd32K-mOVw
Stone Roses,Fools Gold,1989,2018,https://www.youtube.com/watch?v=NSD11dnphg0
Beatles,Revolution,1968,2018,https://www.youtube.com/watch?v=BGLGzRXY5Bw
George Michael,Faith,1987,2018,https://www.youtube.com/watch?v=6Cs3Pvmmv0E
Gotye & Kimbra,Somebody That I Used To Know,2011,2018,https://www.youtube.com/watch?v=8UVNT4wvIGY
Gorki,Anja,1990,2018,https://www.youtube.com/watch?v=53SybTJLKU4
Bob Dylan,A Hard Rain's A-Gonna Fall,1963,2018,https://www.youtube.com/watch?v=T5al0HmR4to
Elvis Presley,My Boy,1975,2018,https://www.youtube.com/watch?v=HOLH63c7SG0
Roxy Music,Oh Yeah (There's A Band Playing On The Radio),1980,2018,https://www.youtube.com/watch?v=UFadTILdKqM
Bob Dylan,Blowin' In The Wind,1963,2018,https://www.youtube.com/watch?v=MMFj8uDubsE
Jo Lemaire & Flouze,Je Suis Venue Te Dire Que Je M'en Vais,1982,2018,https://www.youtube.com/watch?v=QclxJNVALic
Beatles,Happiness Is A Warm Gun,1968,2018,https://www.youtube.com/watch?v=vdvnOH060Qg
Bart Peeters,Poolijs,2002,2018,https://www.youtube.com/watch?v=LOGNmijh8I4
Natalie Merchant,Motherland,2001,2018,https://www.youtube.com/watch?v=A2JbLUVt0Z0
Doors,Love Her Madly,1971,2018,https://www.youtube.com/watch?v=SLdvnQD_eio&pp=0gcJCfwAo7VqN5tD
Daft Punk,Da Funk,1996,2018,https://www.youtube.com/watch?v=mmi60Bd4jSs
Foo Fighters,My Hero,1997,2018,https://www.youtube.com/watch?v=EqWRaAF6_WY
Eels,A Line In The Dirt,2010,2018,https://www.youtube.com/watch?v=pgi_2kw77CA
Gruppo Sportivo,Beep Beep Love,1977,2018,https://www.youtube.com/watch?v=Tlow3LFMdT4
Melanie De Biasio,No Deal,2013,2018,https://www.youtube.com/watch?v=M5QS7twJlrU
Boudewijn De Groot,Beneden Alle Peil,1966,2018,https://www.youtube.com/watch?v=zj59VrC2f_c
Pixies,Gouge Away,1989,2018,https://www.youtube.com/watch?v=2twLJU_ggGI
Moby,Porcelain,1999,2018,https://www.youtube.com/watch?v=IJWlBfo5Oj0
Neon Judgement,TV Treated,1983,2018,https://www.youtube.com/watch?v=PQtaNgipCSs
Roxy Music,The Same Old Scene,1980,2018,https://www.youtube.com/watch?v=vXOgQN1a7bE
Robert Plant,Big Log,1983,2018,https://www.youtube.com/watch?v=FxSsol3Zd7k
Jethro Tull,Bourée,1969,2018,https://www.youtube.com/watch?v=N2RNe2jwHE0
Black,Wonderful Life,1987,2018,https://www.youtube.com/watch?v=u1ZoHfJZACA
Steely Dan,Dirty Work,1972,2018,https://www.youtube.com/watch?v=kR5Ki6jjPaY
Paul Weller,Wild Wood,1993,2018,https://www.youtube.com/watch?v=A9_ffgwLVCs
Bob Seger & The Silver Bullet Band,Against The Wind,1980,2018,https://www.youtube.com/watch?v=2vRsEC65NTA
Bruce Springsteen,My Hometown,1984,2018,https://www.youtube.com/watch?v=77gKSp8WoRg
Elvis Presley,King Creole,1957,2018,https://www.youtube.com/watch?v=xpHheWDih0A
Maggie MacNeal,Terug Naar De Kust,1976,2018,https://www.youtube.com/watch?v=84pIOcE16Xk
Joe Cocker,Unchain My Heart,1987,2018,https://www.youtube.com/watch?v=ZtFUX4Y2U84
ABBA (Björn & Benny & Anna & Frida),Waterloo,1974,2018,https://www.youtube.com/watch?v=8aKisYeyUVM
Elvin Bishop,Fooled Around And Fell In Love,1976,2018,https://www.youtube.com/watch?v=DyMMEmwFQUE
Frank Zappa,Zoot Allures,1976,2018,https://www.youtube.com/watch?v=VInuvlshJ4M
Gary Moore,Still Got The Blues (For You),1990,2018,https://www.youtube.com/watch?v=4O_YMLDvvnw
Machines,(I See) The Lies In Your Eyes,1982,2018,https://www.youtube.com/watch?v=zcR0EUXeDH4
PJ Harvey,This Is Love,2000,2018,https://www.youtube.com/watch?v=STxXS5lLunE
Joy Division,Transmission,1979,2018,https://www.youtube.com/watch?v=6dBt3mJtgJc
Green Day,Time Of Your Life (Good Riddance),1997,2018,https://www.youtube.com/watch?v=CnQ8N1KacJc
Funkadelic,Maggot Brain,1971,2018,https://www.youtube.com/watch?v=JOKn33-q4Ao
Anouk,Nobody's Wife,1997,2018,https://www.youtube.com/watch?v=E_fcGLmJd0Q
Bruce Springsteen,Prove It All Night,1978,2018,https://www.youtube.com/watch?v=okrvOAUg-yY
Cure,Lullaby,1989,2018,https://www.youtube.com/watch?v=ijxk-fgcg7c
War On Drugs,Strangest Thing,2017,2018,https://www.youtube.com/watch?v=bvmEYgFsgyg
Boudewijn De Groot,Een Tip Van De Sluier,1980,2018,https://www.youtube.com/watch?v=40wt7GtQMzs
Stranglers,No More Heroes,1978,2018,https://www.youtube.com/watch?v=2B4bsqYxwo0
Texas,I Don't Want A Lover,1989,2018,https://www.youtube.com/watch?v=KHLchEtMKQg
Yasmine,Porselein,1996,2018,https://www.youtube.com/watch?v=sOqj7n9913Q
Arcade Fire,Wake Up,2005,2018,https://www.youtube.com/watch?v=sJRPPUr1yic
Bob Dylan,Make You Feel My Love,1997,2018,https://www.youtube.com/watch?v=fdWto-AUM3Q
Fastball,The Way,1998,2018,https://www.youtube.com/watch?v=X5jlTlUTWfQ
Roxy Music,Do The Strand,1973,2018,https://www.youtube.com/watch?v=M5X6BifSQ9U
Steve Miller Band,The Joker,1973,2018,https://www.youtube.com/watch?v=dV3AziKTBUo
Eddie Vedder,Guaranteed,2007,2018,https://www.youtube.com/watch?v=Mwx3RvDWvDM
Fats Domino,I'm Walkin',1957,2018,https://www.youtube.com/watch?v=oqs5gkyH930
Tom Waits,The Piano Has Been Drinking (Not Me),1976,2018,https://www.youtube.com/watch?v=BPPtrqvHGEg
Joan Baez,Here's To You,1971,2018,https://www.youtube.com/watch?v=R4xWbRBLj2I
Cat Stevens,Lady d'Arbanville,1970,2018,https://www.youtube.com/watch?v=JzZjw-lVpYY
Police,Every Little Thing She Does Is Magic,1981,2018,https://www.youtube.com/watch?v=aENX1Sf3fgQ
Kinks,Days,1968,2018,https://www.youtube.com/watch?v=sfyzaiT_rRU
Status Quo,Whatever You Want,1979,2018,https://www.youtube.com/watch?v=_wI3tbBk1PA
Bastille,Pompeii,2013,2018,https://www.youtube.com/watch?v=F90Cw4l-8NY
Cure,Close To Me,1985,2018,https://www.youtube.com/watch?v=BjvfIJstWeg
Wim De Craene & Della Bosiers,Mensen Van 18,1975,2018,https://www.youtube.com/watch?v=h1FYJBqYSVM
Faithless,God Is A DJ,1998,2018,https://www.youtube.com/watch?v=bhSB8EEnCAM
Genesis,That's All,1983,2018,https://www.youtube.com/watch?v=Vzyn60Zns-E
Nathaniel Rateliff & The Night Sweats,I Need Never Get Old,2015,2018,https://www.youtube.com/watch?v=-2hxU4UG3dA
Delavega,Surely,2004,2018,https://www.youtube.com/watch?v=VuODY6REfJ4
Nancy Sinatra,"Bang, Bang (My Baby Shot Me Down)",1966,2018,https://www.youtube.com/watch?v=qgDrpWWxuto
Sinéad O'Connor,The Emperor's New Clothes,1990,2018,https://www.youtube.com/watch?v=yhfATC9baPo
Steely Dan,Peg,1977,2018,https://www.youtube.com/watch?v=LI7NDDQLvbo
Blue Blot,Hold The Line,1992,2018,https://www.youtube.com/watch?v=nSKjgQVD4Mk
Rod Stewart,Handbags And Gladrags,1969,2018,https://www.youtube.com/watch?v=iqgAZhXpHV0
Genesis,Mama,1983,2018,https://www.youtube.com/watch?v=7lXH0nwirio
Tom Petty,Free Fallin',1989,2018,https://www.youtube.com/watch?v=1lWJXDG2i0A
PJDS (Pieter-Jan De Smet),August,2005,2018,https://www.youtube.com/watch?v=U3nmZT6fx6w
Foo Fighters,The Pretender,2007,2018,https://www.youtube.com/watch?v=BMMGwtklEeE
Warren Zevon,Desperados Under The Eaves,1976,2018,https://www.youtube.com/watch?v=wXCly4X3cqw
Jacques Brel,Les Vieux,1963,2018,https://www.youtube.com/watch?v=q649iAwy7nQ
Arsenal,Melvin,2011,2018,https://www.youtube.com/watch?v=lVZRYYdrN_4
PJ Harvey,Down By The Water,1995,2018,https://www.youtube.com/watch?v=lbq4G1TjKYg
Jim Croce,I'll Have To Say I Love You In A Song,1974,2018,https://www.youtube.com/watch?v=WB6FQBp-YwU
Wham!,Wake Me Up Before You Go-Go,1984,2018,https://www.youtube.com/watch?v=pIgZ7gMze7A
Sugarhill Gang,Rapper's Delight,1979,2018,https://www.youtube.com/watch?v=rKTUAESacQM
Petula Clark,Coeur Blessé,1962,2018,https://www.youtube.com/watch?v=N99s7yDVl7Y
Snowy White,Bird Of Paradise,1984,2018,https://www.youtube.com/watch?v=ewjw3wlVttQ
Otis Redding,These Arms Of Mine,1962,2018,https://www.youtube.com/watch?v=GVbTE4wCbpw
Paul McCartney & Wings,Live And Let Die,1973,2018,https://www.youtube.com/watch?v=NR0UmZcf89E
Will Tura,Het Kan Niet Zijn,1969,2018,https://www.youtube.com/watch?v=OdKwuggAGpc
Eels,Novocaine For The Soul,1996,2018,https://www.youtube.com/watch?v=V2yy141q8HQ
Tragically Hip,"Grace, Too",1994,2018,https://www.youtube.com/watch?v=d18UWu4dRv4
Stranglers,Always The Sun,1986,2018,https://www.youtube.com/watch?v=mSG4ONpSnqk
Björk,Human Behaviour,1993,2018,https://www.youtube.com/watch?v=p0mRIhK9seg
Tom Petty & The Heartbreakers,Don't Come Around Here No More,1985,2018,https://www.youtube.com/watch?v=h0JvF9vpqx8
Bourvil,Salade De Fruits,1959,2018,https://www.youtube.com/watch?v=-5n3U2yjfDM
Iron Maiden,Run To The Hills,1982,2018,https://www.youtube.com/watch?v=86URGgqONvA
Amatorski,Come Home,2010,2018,https://www.youtube.com/watch?v=F0517vepieA
M.A.S.H.,Suicide Is Painless,1970,2018,https://www.youtube.com/watch?v=p0xy-LoDi94
Scabs,Crystal Eyes,1988,2018,https://www.youtube.com/watch?v=cxKOn1gB92c
Elkie Brooks,Pearl's A Singer,1977,2018,https://www.youtube.com/watch?v=nXixGLdSbJo
Echo & The Bunnymen,The Cutter,1982,2018,https://www.youtube.com/watch?v=3fKwo8qlkJE
Alanis Morissette,Ironic,1995,2018,https://www.youtube.com/watch?v=Jne9t8sHpUc
INXS,Need You Tonight,1987,2018,https://www.youtube.com/watch?v=F93ywiGMDnQ
Arcade Fire,Everything Now,2017,2019,https://www.youtube.com/watch?v=zC30BYR3CUk
Daft Punk,Around The World,1997,2019,https://www.youtube.com/watch?v=K0HSD_i2DvA
Tame Impala,Let It Happen (Album Version),2015,2019,https://www.youtube.com/watch?v=-ed6UeDp1ek
Guru & Ronny Jordan & D.C. Lee,No Time To Play,1993,2019,https://www.youtube.com/watch?v=X2DtCC4NQJ0
Peter Gabriel,Sledgehammer,1986,2019,https://www.youtube.com/watch?v=OJWJE0x7T4Q
Lemonheads,It's About Time,1993,2019,https://www.youtube.com/watch?v=_UBp3cjCJdI
Mumford & Sons,Little Lion Man,2009,2019,https://www.youtube.com/watch?v=lLJf9qJHR3E
Fugees,Killing Me Softly,1996,2019,https://www.youtube.com/watch?v=oKOtzIo-uYw
Lorde,Royals,2013,2019,https://www.youtube.com/watch?v=nlcIKh6sBtc
Cult,She Sells Sanctuary,1985,2019,https://www.youtube.com/watch?v=ZCOSPtyZAPA
Justin Timberlake,Can't Stop The Feeling!,2016,2019,https://www.youtube.com/watch?v=ru0K8uYEZWw
Nena,99 Luftballons,1983,2019,https://www.youtube.com/watch?v=Fpu5a0Bl8eY
Front 242,Headhunter,1988,2019,https://www.youtube.com/watch?v=jMav6dno4ho
Michel Fugain & Le Big Bazar,Une Belle Histoire,1972,2019,https://www.youtube.com/watch?v=Vv_BvLmSBWg
Weezer,Buddy Holly,1995,2019,https://www.youtube.com/watch?v=kemivUKb4f4
Neneh Cherry,Manchild,1989,2019,https://www.youtube.com/watch?v=OJ9VBMBS3qE
Ed Sheeran,Shape Of You,2015,2019,https://www.youtube.com/watch?v=JGwWNGJdvx8
James Blake,Limit To Your Love,2011,2019,https://www.youtube.com/watch?v=oOT2-OTebx0
Manu Chao,Me Gustas Tu,2001,2019,https://www.youtube.com/watch?v=rs6Y4kZ8qtw
Massive Attack,Angel,1998,2019,https://www.youtube.com/watch?v=hbe3CQamF8k
Arctic Monkeys,Crying Lightning,2009,2019,https://www.youtube.com/watch?v=fLsBJPlGIDU
Moloko,Forever More,2003,2019,https://www.youtube.com/watch?v=X9j_IreT5yI
Lamb,Gabriel,2001,2019,https://www.youtube.com/watch?v=hEhaDl-QkKo
Buffalo Springfield,Expecting To Fly,1967,2019,https://www.youtube.com/watch?v=s8EUL-O3hRA
Chic,Le Freak,1978,2019,https://www.youtube.com/watch?v=aXgSHL7efKg
Tourist LeMC & Raymond Van Het Groenewoud,Spiegel,2018,2019,https://www.youtube.com/watch?v=tYy15zs1Yb8
XX,Islands,2009,2019,https://www.youtube.com/watch?v=PElhV8z7I60
Cars,Drive,1984,2019,https://www.youtube.com/watch?v=xuZA6qiJVfU
Outkast,Hey Ya!,2003,2019,https://www.youtube.com/watch?v=PWgvGjAhvIw
Jacques Brel,Vesoul,1968,2019,https://www.youtube.com/watch?v=wnq7qc2SNK4
Grant Hart,All Of My Senses,1990,2019,https://www.youtube.com/watch?v=4JFtmMF4UIc
Carole King,I Feel The Earth Move,1971,2019,https://www.youtube.com/watch?v=6913KnbMpHM
A-Ha,Take On Me,1985,2019,https://www.youtube.com/watch?v=djV11Xbc914
B.B. King,The Thrill Is Gone,1969,2019,https://www.youtube.com/watch?v=SgXSomPE_FY
Elton John,Rocket Man (I Think It's Going To Be A Long Long Time),1972,2019,https://www.youtube.com/watch?v=GuyGoiQkWAo
Arctic Monkeys,Do I Wanna Know,2013,2019,https://www.youtube.com/watch?v=bpOSxM0rNPM
Gilbert Bécaud,Nathalie,1964,2019,https://www.youtube.com/watch?v=TilQ8BIHisw
Beatles,Girl,1965,2019,https://www.youtube.com/watch?v=-8l3ntDR_lI
Feist,How Come You Never Go There,2011,2019,https://www.youtube.com/watch?v=I2uVRMBD5RY
Beyoncé & Jay-Z,Crazy In Love,2003,2019,https://www.youtube.com/watch?v=ViwtNLUqkMY
Vampire Weekend,Holiday,2010,2019,https://www.youtube.com/watch?v=vraoiVCDdaM
Ray LaMontagne,You Are The Best Thing,2008,2019,https://www.youtube.com/watch?v=pkntWssHboY
Doobie Brothers,Long Train Runnin',1973,2019,https://www.youtube.com/watch?v=m4tJSn0QtME
Dick Dale & His Del-Tones,Misirlou,1962,2019,https://www.youtube.com/watch?v=ZIU0RMV_II8
Talk Talk,I Believe In You,1988,2019,https://www.youtube.com/watch?v=tSg2OIFum3o
Ryan Adams,Bad Blood,2015,2019,https://www.youtube.com/watch?v=9V-8VP5dnrQ
Walker Brothers,The Sun Ain't Gonna Shine Anymore,1966,2019,https://www.youtube.com/watch?v=Q11ium_-Lv8
Blind Melon,No Rain,1993,2019,https://www.youtube.com/watch?v=3qVPNONdF58
Irene Cara,Fame,1983,2019,https://www.youtube.com/watch?v=ChhCpSVrjvU
Flaming Lips,Race For The Prize,1999,2019,https://www.youtube.com/watch?v=bs56ygZplQA
Gorki,Soms Vraagt Een Mens Zich Af,1992,2019,https://www.youtube.com/watch?v=Y68XSfomCtE
Blackstreet & Dr. Dre,No Diggity,1996,2019,https://www.youtube.com/watch?v=3KL9mRus19o
Nilsson,Everybody's Talkin',1969,2019,https://www.youtube.com/watch?v=BFKDyVPkonc
Sonic Youth,Teenage Riot,1988,2019,https://www.youtube.com/watch?v=tPytYrYqDbA
Stone Roses,I Wanna Be Adored,1989,2019,https://www.youtube.com/watch?v=4D2qcbu26gs
Prefab Sprout,Cars And Girls,1988,2019,https://www.youtube.com/watch?v=jEJdfDD4dVg
Lowell George,20 Million Things,1979,2019,https://www.youtube.com/watch?v=jhLo1Ib6ym0
Focus,Hocus Pocus (Album Version),1971,2019,https://www.youtube.com/watch?v=MV0F_XiR48Q
Lenny Kravitz,Are You Gonna Go My Way,1993,2019,https://www.youtube.com/watch?v=8LhCd1W2V0Q
Kristin Hersh,Your Ghost,1994,2019,https://www.youtube.com/watch?v=ZfW4-nP2G1Q
Nick Drake,River Man,1969,2019,https://www.youtube.com/watch?v=idcaRTg4-fM
Pointer Sisters,I'm So Excited,1982,2019,https://www.youtube.com/watch?v=iIJC8CvmqrI
Joan Osborne,One Of Us,1995,2019,https://www.youtube.com/watch?v=aDdOnl0bHO4
John Cougar Mellencamp,Paper In Fire,1987,2019,https://www.youtube.com/watch?v=myo9wXrNUP4
Indeep,Last Night A D.J. Saved My Life,1982,2019,https://www.youtube.com/watch?v=GtfZbj4J71A
Air,Sexy Boy,1997,2019,https://www.youtube.com/watch?v=wouKI_myXxk
Miles Davis,So What,1958,2019,https://www.youtube.com/watch?v=ylXk1LBvIqU
Adamski & Seal,Killer,1990,2019,https://www.youtube.com/watch?v=LtYujyhvIyQ
Talking Heads,I Zimbra,1979,2019,https://www.youtube.com/watch?v=qKFn66dzdz0
